timestamp,transaction_type,token,amount
1571905812,DEPOSIT,ETH,0.707667
1571905739,DEPOSIT,XRP,0.397844
1571905706,DEPOSIT,ETH,0.810197
1571905686,WITHDRAWAL,BTC,0.448085
1571905651,DEPOSIT,XRP,0.59408
1571905589,DEPOSIT,ETH,0.622987
1571905533,WITHDRAWAL,XRP,0.646785
1571905456,WITHDRAWAL,BTC,0.834569
1571905445,DEPOSIT,ETH,0.253065
1571905367,DEPOSIT,ETH,0.276345
1571905288,WITHDRAWAL,BTC,0.722084
1571905205,WITHDRAWAL,XRP,0.459952
1571905204,WITHDRAWAL,XRP,0.837567
1571905121,DEPOSIT,ETH,0.000659
1571905039,WITHDRAWAL,BTC,0.595377
1571904978,WITHDRAWAL,BTC,0.913757
1571904952,DEPOSIT,ETH,0.507762
1571904897,DEPOSIT,BTC,0.324005
1571904879,DEPOSIT,XRP,0.376782
1571904783,DEPOSIT,XRP,0.920766
1571904752,DEPOSIT,BTC,0.762585
1571904724,WITHDRAWAL,BTC,0.866633
1571904643,DEPOSIT,ETH,0.969119
1571904558,DEPOSIT,BTC,0.797384
1571904538,DEPOSIT,ETH,0.812171
1571904509,DEPOSIT,BTC,0.976561
1571904477,WITHDRAWAL,BTC,0.7193
1571904471,DEPOSIT,ETH,0.328614
1571904414,DEPOSIT,ETH,0.776324
1571904321,WITHDRAWAL,ETH,0.36641
1571904246,WITHDRAWAL,XRP,0.309717
1571904225,DEPOSIT,XRP,0.741076
1571904222,DEPOSIT,BTC,0.244486
1571904180,DEPOSIT,BTC,0.631556
1571904137,WITHDRAWAL,XRP,0.949061
1571904114,DEPOSIT,BTC,0.757546
1571904077,WITHDRAWAL,ETH,0.119016
1571904030,DEPOSIT,ETH,0.091319
1571904010,DEPOSIT,BTC,0.317933
1571903977,DEPOSIT,ETH,0.414592
1571903897,WITHDRAWAL,BTC,0.97094
1571903858,DEPOSIT,BTC,0.003434
1571903779,WITHDRAWAL,ETH,0.090385
1571903694,DEPOSIT,ETH,0.955112
1571903650,WITHDRAWAL,BTC,0.080106
1571903640,WITHDRAWAL,BTC,0.080211
1571903560,WITHDRAWAL,XRP,0.44451
1571903471,DEPOSIT,XRP,0.07483
1571903409,DEPOSIT,ETH,0.453548
1571903339,DEPOSIT,BTC,0.350029
1571903295,WITHDRAWAL,BTC,0.749569
1571903264,WITHDRAWAL,BTC,0.75722
1571903167,DEPOSIT,XRP,0.017971
1571903071,DEPOSIT,BTC,0.69954
1571902996,DEPOSIT,XRP,0.601879
1571902962,DEPOSIT,BTC,0.976915
1571902873,WITHDRAWAL,XRP,0.995808
1571902792,WITHDRAWAL,BTC,0.241275
1571902774,DEPOSIT,ETH,0.446789
1571902699,DEPOSIT,ETH,0.753976
1571902628,DEPOSIT,BTC,0.351578
1571902598,DEPOSIT,BTC,0.519733
1571902552,DEPOSIT,XRP,0.332277
1571902538,WITHDRAWAL,BTC,0.192233
1571902477,DEPOSIT,XRP,0.021275
1571902441,WITHDRAWAL,BTC,0.398935
1571902410,WITHDRAWAL,BTC,0.703114
1571902391,DEPOSIT,XRP,0.538653
1571902297,DEPOSIT,BTC,0.413307
1571902296,DEPOSIT,XRP,0.858591
1571902209,DEPOSIT,XRP,0.757478
1571902119,DEPOSIT,ETH,0.700518
1571902050,DEPOSIT,XRP,0.896576
1571902020,DEPOSIT,XRP,0.848117
1571902003,DEPOSIT,ETH,0.635041
1571901946,WITHDRAWAL,BTC,0.207506
1571901854,DEPOSIT,ETH,0.319726
1571901805,WITHDRAWAL,BTC,0.845005
1571901805,DEPOSIT,BTC,0.043603
1571901711,DEPOSIT,ETH,0.87205
1571901690,DEPOSIT,BTC,0.979402
1571901659,DEPOSIT,ETH,0.982087
1571901652,WITHDRAWAL,BTC,0.759274
1571901579,DEPOSIT,BTC,0.274661
1571901571,DEPOSIT,ETH,0.804838
1571901504,WITHDRAWAL,BTC,0.326212
1571901478,DEPOSIT,BTC,0.672832
1571901424,WITHDRAWAL,ETH,0.64284
1571901376,WITHDRAWAL,ETH,0.449425
1571901287,DEPOSIT,XRP,0.485849
1571901230,DEPOSIT,XRP,0.204759
1571901187,WITHDRAWAL,XRP,0.706675
1571901148,WITHDRAWAL,BTC,0.427099
1571901098,WITHDRAWAL,XRP,0.011851
1571901050,DEPOSIT,BTC,0.913249
1571901033,DEPOSIT,BTC,0.091246
1571900935,DEPOSIT,XRP,0.064321
1571900866,DEPOSIT,ETH,0.84067
1571900833,DEPOSIT,ETH,0.362673
1571900766,WITHDRAWAL,ETH,0.597848
1571900741,DEPOSIT,XRP,0.806215
1571900721,DEPOSIT,BTC,0.007294
1571900712,WITHDRAWAL,XRP,0.221799
1571900623,WITHDRAWAL,XRP,0.242429
1571900559,DEPOSIT,ETH,0.998096
1571900554,DEPOSIT,BTC,0.287002
1571900521,DEPOSIT,ETH,0.818964
1571900431,DEPOSIT,XRP,0.336665
1571900397,DEPOSIT,BTC,0.369694
1571900325,WITHDRAWAL,BTC,0.642724
1571900298,DEPOSIT,BTC,0.043646
1571900294,WITHDRAWAL,ETH,0.474316
1571900285,DEPOSIT,BTC,0.640663
1571900220,DEPOSIT,BTC,0.415254
1571900141,DEPOSIT,BTC,0.274982
1571900092,DEPOSIT,XRP,0.128463
1571900066,DEPOSIT,BTC,0.859826
1571900014,DEPOSIT,XRP,0.082123
1571899954,WITHDRAWAL,BTC,0.260293
1571899864,WITHDRAWAL,ETH,0.690833
1571899803,WITHDRAWAL,BTC,0.488539
1571899755,WITHDRAWAL,XRP,0.393063
1571899663,WITHDRAWAL,BTC,0.340415
1571899641,DEPOSIT,BTC,0.478382
1571899599,DEPOSIT,XRP,0.119714
1571899559,WITHDRAWAL,ETH,0.949095
1571899533,WITHDRAWAL,XRP,0.837275
1571899436,WITHDRAWAL,XRP,0.730809
1571899363,WITHDRAWAL,ETH,0.273907
1571899361,DEPOSIT,BTC,0.024747
1571899271,DEPOSIT,BTC,0.839351
1571899259,WITHDRAWAL,XRP,0.084739
1571899193,DEPOSIT,ETH,0.834512
1571899153,WITHDRAWAL,XRP,0.138084
1571899119,WITHDRAWAL,BTC,0.22311
1571899052,WITHDRAWAL,BTC,0.235591
1571898980,WITHDRAWAL,XRP,0.779383
1571898893,WITHDRAWAL,BTC,0.192497
1571898878,DEPOSIT,BTC,0.555516
1571898802,DEPOSIT,ETH,0.918905
1571898730,DEPOSIT,BTC,0.621347
1571898677,DEPOSIT,BTC,0.109858
1571898655,DEPOSIT,ETH,0.90039
1571898613,DEPOSIT,XRP,0.346866
1571898514,DEPOSIT,XRP,0.724412
1571898463,DEPOSIT,ETH,0.262906
1571898448,DEPOSIT,ETH,0.150014
1571898368,DEPOSIT,XRP,0.644619
1571898279,DEPOSIT,BTC,0.248692
1571898249,DEPOSIT,ETH,0.417835
1571898221,WITHDRAWAL,ETH,0.423409
1571898170,WITHDRAWAL,ETH,0.283304
1571898109,WITHDRAWAL,ETH,0.618846
1571898048,DEPOSIT,BTC,0.103108
1571898007,WITHDRAWAL,ETH,0.580406
1571897984,DEPOSIT,ETH,0.999792
1571897892,DEPOSIT,ETH,0.200403
1571897852,DEPOSIT,BTC,0.905066
1571897755,DEPOSIT,ETH,0.697871
1571897689,WITHDRAWAL,ETH,0.417801
1571897605,DEPOSIT,BTC,0.026258
1571897596,WITHDRAWAL,XRP,0.419893
1571897574,WITHDRAWAL,XRP,0.14729
1571897570,DEPOSIT,XRP,0.573685
1571897527,DEPOSIT,BTC,0.69519
1571897484,WITHDRAWAL,ETH,0.09775
1571897421,DEPOSIT,XRP,0.752671
1571897378,DEPOSIT,XRP,0.055065
1571897311,DEPOSIT,BTC,0.308404
1571897310,WITHDRAWAL,ETH,0.828083
1571897236,DEPOSIT,ETH,0.635602
1571897194,WITHDRAWAL,XRP,0.152261
1571897109,DEPOSIT,BTC,0.124556
1571897048,WITHDRAWAL,BTC,0.342446
1571897009,DEPOSIT,XRP,0.750956
1571896938,WITHDRAWAL,BTC,0.046212
1571896925,DEPOSIT,BTC,0.407766
1571896849,DEPOSIT,BTC,0.554948
1571896848,WITHDRAWAL,XRP,0.967821
1571896781,DEPOSIT,XRP,0.556422
1571896735,DEPOSIT,ETH,0.305907
1571896706,WITHDRAWAL,ETH,0.431322
1571896620,DEPOSIT,XRP,0.120606
1571896564,DEPOSIT,XRP,0.671593
1571896540,DEPOSIT,BTC,0.476086
1571896475,WITHDRAWAL,BTC,0.717492
1571896392,WITHDRAWAL,ETH,0.007487
1571896390,DEPOSIT,XRP,0.008553
1571896378,DEPOSIT,BTC,0.520279
1571896324,DEPOSIT,ETH,0.084894
1571896229,DEPOSIT,BTC,0.93015
1571896205,WITHDRAWAL,ETH,0.619154
1571896194,DEPOSIT,ETH,0.284572
1571896120,WITHDRAWAL,ETH,0.987985
1571896115,DEPOSIT,XRP,0.257769
1571896098,DEPOSIT,BTC,0.025309
1571896005,WITHDRAWAL,ETH,0.997438
1571895999,DEPOSIT,XRP,0.969782
1571895921,DEPOSIT,ETH,0.822185
1571895874,WITHDRAWAL,XRP,0.872978
1571895840,DEPOSIT,BTC,0.077932
1571895777,WITHDRAWAL,BTC,0.050956
1571895757,DEPOSIT,BTC,0.244363
1571895674,DEPOSIT,ETH,0.531693
1571895656,WITHDRAWAL,BTC,0.611125
1571895627,DEPOSIT,BTC,0.55596
1571895571,DEPOSIT,ETH,0.519888
1571895512,DEPOSIT,XRP,0.589756
1571895423,DEPOSIT,ETH,0.082894
1571895390,DEPOSIT,ETH,0.361622
1571895347,WITHDRAWAL,XRP,0.797362
1571895307,DEPOSIT,BTC,0.175042
1571895300,WITHDRAWAL,ETH,0.352297
1571895273,DEPOSIT,BTC,0.067613
1571895198,DEPOSIT,ETH,0.663999
1571895114,DEPOSIT,XRP,0.8354
1571895069,WITHDRAWAL,XRP,0.901352
1571895044,DEPOSIT,BTC,0.790778
1571894991,DEPOSIT,XRP,0.234358
1571894989,DEPOSIT,XRP,0.251263
1571894953,DEPOSIT,BTC,0.198734
1571894913,DEPOSIT,BTC,0.699726
1571894859,DEPOSIT,XRP,0.360856
1571894798,WITHDRAWAL,BTC,0.975706
1571894717,DEPOSIT,XRP,0.423346
1571894711,DEPOSIT,XRP,0.936285
1571894642,DEPOSIT,ETH,0.095821
1571894544,WITHDRAWAL,BTC,0.200825
1571894496,DEPOSIT,BTC,0.99906
1571894492,WITHDRAWAL,BTC,0.792756
1571894492,DEPOSIT,XRP,0.020448
1571894447,DEPOSIT,ETH,0.475023
1571894405,WITHDRAWAL,BTC,0.271565
1571894309,DEPOSIT,XRP,0.245071
1571894220,DEPOSIT,ETH,0.472688
1571894144,DEPOSIT,XRP,0.959274
1571894066,WITHDRAWAL,XRP,0.195909
1571894050,WITHDRAWAL,BTC,0.796154
1571893958,WITHDRAWAL,BTC,0.605218
1571893899,WITHDRAWAL,ETH,0.540039
1571893869,DEPOSIT,BTC,0.871468
1571893864,DEPOSIT,XRP,0.315213
1571893803,WITHDRAWAL,BTC,0.52984
1571893762,DEPOSIT,XRP,0.163611
1571893668,DEPOSIT,BTC,0.302635
1571893624,WITHDRAWAL,BTC,0.733231
1571893545,WITHDRAWAL,XRP,0.572643
1571893527,WITHDRAWAL,BTC,0.856699
1571893513,WITHDRAWAL,XRP,0.420863
1571893445,WITHDRAWAL,ETH,0.836747
1571893364,WITHDRAWAL,BTC,0.452043
1571893317,DEPOSIT,ETH,0.997466
1571893221,WITHDRAWAL,ETH,0.794143
1571893131,DEPOSIT,BTC,0.370271
1571893073,DEPOSIT,ETH,0.376602
1571892983,DEPOSIT,ETH,0.260055
1571892938,WITHDRAWAL,XRP,0.945398
1571892935,DEPOSIT,XRP,0.106486
1571892895,DEPOSIT,BTC,0.911115
1571892849,WITHDRAWAL,BTC,0.24695
1571892787,WITHDRAWAL,BTC,0.439985
1571892724,WITHDRAWAL,XRP,0.629955
1571892625,DEPOSIT,XRP,0.418525
1571892527,WITHDRAWAL,BTC,0.039082
1571892499,WITHDRAWAL,XRP,0.560032
1571892489,WITHDRAWAL,BTC,0.054116
1571892412,WITHDRAWAL,XRP,0.890038
1571892377,DEPOSIT,BTC,0.630142
1571892341,DEPOSIT,ETH,0.795739
1571892249,WITHDRAWAL,ETH,0.125215
1571892195,WITHDRAWAL,BTC,0.663839
1571892167,WITHDRAWAL,BTC,0.885379
1571892141,WITHDRAWAL,ETH,0.374234
1571892086,DEPOSIT,ETH,0.511914
1571892004,WITHDRAWAL,BTC,0.388077
1571891908,WITHDRAWAL,BTC,0.355746
1571891868,DEPOSIT,XRP,0.683895
1571891806,WITHDRAWAL,ETH,0.564023
1571891711,WITHDRAWAL,ETH,0.175778
1571891708,WITHDRAWAL,BTC,0.598214
1571891657,WITHDRAWAL,XRP,0.336943
1571891624,WITHDRAWAL,BTC,0.477902
1571891613,WITHDRAWAL,ETH,0.469515
1571891590,WITHDRAWAL,BTC,0.939969
1571891576,DEPOSIT,BTC,0.696916
1571891528,DEPOSIT,XRP,0.723256
1571891466,DEPOSIT,XRP,0.502058
1571891391,DEPOSIT,BTC,0.037132
1571891386,WITHDRAWAL,BTC,0.007666
1571891287,DEPOSIT,BTC,0.832304
1571891287,DEPOSIT,BTC,0.722064
1571891261,DEPOSIT,XRP,0.521288
1571891177,DEPOSIT,XRP,0.007141
1571891144,DEPOSIT,ETH,0.973713
1571891093,DEPOSIT,XRP,0.693051
1571890997,WITHDRAWAL,XRP,0.449678
1571890913,WITHDRAWAL,ETH,0.217299
1571890864,WITHDRAWAL,BTC,0.025944
1571890861,WITHDRAWAL,ETH,0.227958
1571890795,WITHDRAWAL,ETH,0.409629
1571890787,WITHDRAWAL,ETH,0.519124
1571890728,WITHDRAWAL,ETH,0.619637
1571890698,DEPOSIT,XRP,0.767995
1571890685,WITHDRAWAL,BTC,0.511286
1571890604,WITHDRAWAL,ETH,0.071425
1571890519,DEPOSIT,ETH,0.223048
1571890487,WITHDRAWAL,BTC,0.527993
1571890428,WITHDRAWAL,ETH,0.415228
1571890341,WITHDRAWAL,ETH,0.406472
1571890284,DEPOSIT,XRP,0.602903
1571890256,DEPOSIT,BTC,0.741174
1571890255,DEPOSIT,ETH,0.73489
1571890159,WITHDRAWAL,BTC,0.460072
1571890151,WITHDRAWAL,XRP,0.460151
1571890054,DEPOSIT,ETH,0.304671
1571890018,WITHDRAWAL,ETH,0.145256
1571889994,DEPOSIT,BTC,0.471631
1571889934,WITHDRAWAL,BTC,0.173065
1571889840,WITHDRAWAL,XRP,0.594877
1571889793,WITHDRAWAL,ETH,0.968227
1571889759,WITHDRAWAL,ETH,0.128793
1571889754,DEPOSIT,XRP,0.866391
1571889655,DEPOSIT,ETH,0.174921
1571889572,DEPOSIT,ETH,0.576108
1571889568,WITHDRAWAL,ETH,0.006744
1571889487,WITHDRAWAL,ETH,0.199431
1571889450,DEPOSIT,XRP,0.343636
1571889385,DEPOSIT,ETH,0.664109
1571889377,DEPOSIT,BTC,0.801572
1571889365,DEPOSIT,ETH,0.559851
1571889302,DEPOSIT,ETH,0.180247
1571889248,WITHDRAWAL,ETH,0.907987
1571889172,DEPOSIT,XRP,0.107726
1571889077,DEPOSIT,BTC,0.277105
1571889032,WITHDRAWAL,ETH,0.184049
1571888998,DEPOSIT,BTC,0.114541
1571888965,WITHDRAWAL,ETH,0.981125
1571888925,WITHDRAWAL,XRP,0.416138
1571888922,WITHDRAWAL,BTC,0.89185
1571888831,DEPOSIT,ETH,0.200994
1571888786,DEPOSIT,ETH,0.852975
1571888695,DEPOSIT,XRP,0.80892
1571888659,WITHDRAWAL,ETH,0.732192
1571888605,WITHDRAWAL,BTC,0.093694
1571888552,DEPOSIT,BTC,0.897855
1571888471,DEPOSIT,ETH,0.339393
1571888446,WITHDRAWAL,ETH,0.63697
1571888384,DEPOSIT,BTC,0.516028
1571888324,DEPOSIT,ETH,0.247886
1571888317,DEPOSIT,XRP,0.452647
1571888268,DEPOSIT,XRP,0.504384
1571888259,DEPOSIT,ETH,0.132094
1571888185,WITHDRAWAL,XRP,0.104532
1571888166,WITHDRAWAL,XRP,0.920579
1571888106,DEPOSIT,XRP,0.236202
1571888011,DEPOSIT,ETH,0.125325
1571887957,DEPOSIT,BTC,0.573124
1571887932,WITHDRAWAL,ETH,0.939362
1571887863,DEPOSIT,ETH,0.269234
1571887787,DEPOSIT,ETH,0.923994
1571887710,DEPOSIT,BTC,0.176615
1571887636,DEPOSIT,BTC,0.599395
1571887560,DEPOSIT,BTC,0.672651
1571887490,DEPOSIT,BTC,0.456176
1571887419,DEPOSIT,ETH,0.81244
1571887381,DEPOSIT,ETH,0.816699
1571887342,DEPOSIT,XRP,0.492414
1571887298,DEPOSIT,XRP,0.14772
1571887275,DEPOSIT,BTC,0.974701
1571887275,DEPOSIT,XRP,0.542544
1571887269,DEPOSIT,XRP,0.066088
1571887212,WITHDRAWAL,XRP,0.320059
1571887144,WITHDRAWAL,BTC,0.035143
1571887121,WITHDRAWAL,BTC,0.860283
1571887106,DEPOSIT,ETH,0.282754
1571887106,DEPOSIT,BTC,0.106998
1571887082,DEPOSIT,BTC,0.159116
1571887071,DEPOSIT,XRP,0.847308
1571887042,DEPOSIT,XRP,0.467287
1571886956,DEPOSIT,ETH,0.888749
1571886880,WITHDRAWAL,ETH,0.288601
1571886880,DEPOSIT,BTC,0.070719
1571886842,WITHDRAWAL,BTC,0.967321
1571886838,WITHDRAWAL,BTC,0.689135
1571886812,WITHDRAWAL,BTC,0.720665
1571886800,WITHDRAWAL,BTC,0.288929
1571886757,DEPOSIT,BTC,0.626205
1571886755,DEPOSIT,BTC,0.575263
1571886728,WITHDRAWAL,BTC,0.8401
1571886689,WITHDRAWAL,ETH,0.914824
1571886610,DEPOSIT,XRP,0.74456
1571886518,DEPOSIT,XRP,0.56136
1571886430,WITHDRAWAL,BTC,0.768558
1571886336,DEPOSIT,ETH,0.757657
1571886302,WITHDRAWAL,BTC,0.31024
1571886239,DEPOSIT,XRP,0.694273
1571886151,WITHDRAWAL,BTC,0.057042
1571886087,DEPOSIT,BTC,0.532486
1571886039,WITHDRAWAL,XRP,0.341791
1571886030,WITHDRAWAL,BTC,0.297306
1571886007,WITHDRAWAL,BTC,0.594177
1571885947,DEPOSIT,ETH,0.833306
1571885920,DEPOSIT,ETH,0.042562
1571885908,DEPOSIT,ETH,0.62979
1571885823,WITHDRAWAL,BTC,0.66502
1571885739,DEPOSIT,BTC,0.443789
1571885689,DEPOSIT,BTC,0.060243
1571885669,DEPOSIT,ETH,0.344574
1571885633,WITHDRAWAL,ETH,0.690284
1571885596,DEPOSIT,BTC,0.133022
1571885524,DEPOSIT,ETH,0.317523
1571885515,WITHDRAWAL,BTC,0.365084
1571885445,DEPOSIT,ETH,0.798232
1571885427,DEPOSIT,XRP,0.461837
1571885351,DEPOSIT,BTC,0.808322
1571885338,WITHDRAWAL,ETH,0.288599
1571885323,WITHDRAWAL,ETH,0.135483
1571885283,DEPOSIT,ETH,0.139285
1571885236,DEPOSIT,XRP,0.334334
1571885156,WITHDRAWAL,BTC,0.456206
1571885141,WITHDRAWAL,ETH,0.055348
1571885065,DEPOSIT,BTC,0.047625
1571885038,DEPOSIT,XRP,0.397269
1571884955,DEPOSIT,BTC,0.054523
1571884867,WITHDRAWAL,BTC,0.116496
1571884856,DEPOSIT,BTC,0.472232
1571884831,WITHDRAWAL,BTC,0.403779
1571884775,WITHDRAWAL,XRP,0.333181
1571884708,DEPOSIT,BTC,0.394715
1571884633,WITHDRAWAL,ETH,0.897859
1571884633,DEPOSIT,XRP,0.212758
1571884601,WITHDRAWAL,ETH,0.678743
1571884581,WITHDRAWAL,BTC,0.969536
1571884491,DEPOSIT,BTC,0.563525
1571884420,WITHDRAWAL,BTC,0.643556
1571884379,WITHDRAWAL,BTC,0.944364
1571884353,DEPOSIT,BTC,0.362034
1571884325,DEPOSIT,ETH,0.097171
1571884295,DEPOSIT,BTC,0.791033
1571884286,DEPOSIT,BTC,0.169999
1571884229,DEPOSIT,BTC,0.274381
1571884141,WITHDRAWAL,ETH,0.929883
1571884078,WITHDRAWAL,BTC,0.230511
1571884058,DEPOSIT,BTC,0.177629
1571883988,DEPOSIT,XRP,0.906398
1571883898,WITHDRAWAL,ETH,0.872223
1571883806,WITHDRAWAL,XRP,0.539052
1571883775,DEPOSIT,BTC,0.877559
1571883768,WITHDRAWAL,XRP,0.599883
1571883756,WITHDRAWAL,ETH,0.264319
1571883658,DEPOSIT,ETH,0.616357
1571883650,DEPOSIT,ETH,0.498468
1571883645,WITHDRAWAL,ETH,0.914804
1571883548,DEPOSIT,BTC,0.357403
1571883487,DEPOSIT,BTC,0.110402
1571883458,WITHDRAWAL,BTC,0.060285
1571883406,WITHDRAWAL,XRP,0.185458
1571883324,DEPOSIT,ETH,0.27233
1571883246,DEPOSIT,ETH,0.914445
1571883214,WITHDRAWAL,BTC,0.737344
1571883173,WITHDRAWAL,BTC,0.436828
1571883143,WITHDRAWAL,BTC,0.129601
1571883065,DEPOSIT,XRP,0.549592
1571883057,DEPOSIT,ETH,0.234627
1571882975,WITHDRAWAL,XRP,0.885732
1571882929,DEPOSIT,BTC,0.482718
1571882886,DEPOSIT,ETH,0.686096
1571882864,WITHDRAWAL,BTC,0.932751
1571882794,DEPOSIT,XRP,0.571512
1571882756,DEPOSIT,BTC,0.639632
1571882676,DEPOSIT,XRP,0.06719
1571882629,DEPOSIT,BTC,0.879895
1571882560,DEPOSIT,ETH,0.752956
1571882484,WITHDRAWAL,ETH,0.093139
1571882413,DEPOSIT,BTC,0.484611
1571882335,DEPOSIT,ETH,0.398197
1571882274,WITHDRAWAL,XRP,0.828916
1571882213,WITHDRAWAL,ETH,0.488648
1571882119,DEPOSIT,BTC,0.139756
1571882034,DEPOSIT,BTC,0.458294
1571882007,DEPOSIT,BTC,0.613725
1571881931,WITHDRAWAL,ETH,0.784711
1571881835,WITHDRAWAL,XRP,0.260674
1571881832,DEPOSIT,XRP,0.857122
1571881754,DEPOSIT,BTC,0.359855
1571881742,WITHDRAWAL,ETH,0.971736
1571881689,DEPOSIT,XRP,0.167167
1571881603,WITHDRAWAL,BTC,0.109372
1571881579,WITHDRAWAL,BTC,0.906407
1571881495,WITHDRAWAL,BTC,0.428817
1571881437,DEPOSIT,ETH,0.801603
1571881410,DEPOSIT,XRP,0.800579
1571881316,DEPOSIT,BTC,0.380457
1571881282,WITHDRAWAL,BTC,0.025716
1571881243,WITHDRAWAL,ETH,0.137628
1571881180,WITHDRAWAL,BTC,0.020008
1571881143,WITHDRAWAL,XRP,0.453328
1571881108,DEPOSIT,ETH,0.267368
1571881011,DEPOSIT,BTC,0.606736
1571880992,WITHDRAWAL,BTC,0.675532
1571880974,WITHDRAWAL,BTC,0.073479
1571880906,DEPOSIT,BTC,0.412542
1571880881,WITHDRAWAL,ETH,0.218433
1571880791,DEPOSIT,XRP,0.014888
1571880790,DEPOSIT,ETH,0.728528
1571880788,DEPOSIT,XRP,0.878088
1571880695,DEPOSIT,ETH,0.03007
1571880652,DEPOSIT,XRP,0.796292
1571880593,WITHDRAWAL,BTC,0.497214
1571880533,WITHDRAWAL,BTC,0.545928
1571880511,DEPOSIT,BTC,0.630237
1571880424,DEPOSIT,BTC,0.499636
1571880393,DEPOSIT,BTC,0.910797
1571880305,DEPOSIT,ETH,0.029838
1571880297,WITHDRAWAL,ETH,0.667086
1571880203,WITHDRAWAL,BTC,0.837075
1571880147,DEPOSIT,BTC,0.59601
1571880097,DEPOSIT,XRP,0.768411
1571880037,WITHDRAWAL,BTC,0.083109
1571879973,WITHDRAWAL,ETH,0.84244
1571879954,DEPOSIT,XRP,0.903065
1571879920,WITHDRAWAL,XRP,0.665988
1571879909,DEPOSIT,ETH,0.188166
1571879831,DEPOSIT,BTC,0.371924
1571879796,WITHDRAWAL,ETH,0.643246
1571879705,WITHDRAWAL,BTC,0.882306
1571879630,DEPOSIT,ETH,0.542151
1571879584,WITHDRAWAL,ETH,0.274196
1571879516,WITHDRAWAL,BTC,0.262873
1571879484,WITHDRAWAL,XRP,0.267296
1571879405,WITHDRAWAL,XRP,0.96726
1571879402,WITHDRAWAL,XRP,0.041131
1571879360,DEPOSIT,XRP,0.423345
1571879281,WITHDRAWAL,BTC,0.160564
1571879245,DEPOSIT,BTC,0.738324
1571879182,WITHDRAWAL,ETH,0.939209
1571879104,WITHDRAWAL,XRP,0.722358
1571879102,DEPOSIT,BTC,0.610894
1571879057,WITHDRAWAL,ETH,0.979521
1571878974,DEPOSIT,XRP,0.80422
1571878964,DEPOSIT,ETH,0.345903
1571878898,WITHDRAWAL,BTC,0.627267
1571878820,DEPOSIT,BTC,0.55004
1571878725,DEPOSIT,BTC,0.365419
1571878676,DEPOSIT,BTC,0.413198
1571878630,DEPOSIT,ETH,0.002473
1571878566,WITHDRAWAL,ETH,0.749183
1571878506,DEPOSIT,BTC,0.218691
1571878460,WITHDRAWAL,XRP,0.268857
1571878381,WITHDRAWAL,BTC,0.336798
1571878358,WITHDRAWAL,BTC,0.252927
1571878334,DEPOSIT,BTC,0.447608
1571878273,WITHDRAWAL,ETH,0.077164
1571878228,DEPOSIT,BTC,0.154267
1571878171,DEPOSIT,XRP,0.193817
1571878147,DEPOSIT,ETH,0.065911
1571878134,DEPOSIT,BTC,0.346987
1571878095,DEPOSIT,BTC,0.172214
1571878074,WITHDRAWAL,XRP,0.982628
1571878040,WITHDRAWAL,BTC,0.35549
1571877984,DEPOSIT,XRP,0.214251
1571877968,DEPOSIT,ETH,0.105726
1571877885,DEPOSIT,XRP,0.61044
1571877864,DEPOSIT,ETH,0.360522
1571877855,DEPOSIT,BTC,0.110969
1571877780,WITHDRAWAL,BTC,0.937732
1571877698,DEPOSIT,ETH,0.443309
1571877660,DEPOSIT,BTC,0.295011
1571877614,DEPOSIT,XRP,0.392443
1571877528,WITHDRAWAL,BTC,0.125124
1571877433,DEPOSIT,BTC,0.406472
1571877408,WITHDRAWAL,ETH,0.755686
1571877323,DEPOSIT,BTC,0.290445
1571877311,WITHDRAWAL,XRP,0.988929
1571877307,DEPOSIT,BTC,0.382425
1571877271,DEPOSIT,ETH,0.783356
1571877220,DEPOSIT,XRP,0.515079
1571877157,DEPOSIT,BTC,0.195213
1571877133,DEPOSIT,XRP,0.464687
1571877087,WITHDRAWAL,XRP,0.124036
1571877002,DEPOSIT,BTC,0.72894
1571876928,DEPOSIT,BTC,0.769325
1571876888,DEPOSIT,BTC,0.80902
1571876792,WITHDRAWAL,BTC,0.55802
1571876695,DEPOSIT,BTC,0.370574
1571876686,WITHDRAWAL,XRP,0.845649
1571876678,WITHDRAWAL,BTC,0.394089
1571876668,DEPOSIT,BTC,0.888094
1571876596,DEPOSIT,BTC,0.893981
1571876546,WITHDRAWAL,ETH,0.338526
1571876514,WITHDRAWAL,BTC,0.655692
1571876484,WITHDRAWAL,BTC,0.99297
1571876423,DEPOSIT,BTC,0.698871
1571876415,DEPOSIT,ETH,0.851193
1571876328,WITHDRAWAL,BTC,0.131916
1571876312,WITHDRAWAL,BTC,0.719424
1571876309,DEPOSIT,ETH,0.192722
1571876244,WITHDRAWAL,XRP,0.572419
1571876242,DEPOSIT,ETH,0.139946
1571876167,WITHDRAWAL,XRP,0.876455
1571876143,WITHDRAWAL,BTC,0.498202
1571876099,DEPOSIT,BTC,0.654108
1571876079,DEPOSIT,BTC,0.986056
1571876061,WITHDRAWAL,BTC,0.27578
1571876032,DEPOSIT,XRP,0.529673
1571875945,WITHDRAWAL,BTC,0.665948
1571875884,DEPOSIT,XRP,0.390485
1571875842,DEPOSIT,ETH,0.667224
1571875829,WITHDRAWAL,BTC,0.408495
1571875828,DEPOSIT,BTC,0.964546
1571875826,DEPOSIT,XRP,0.822484
1571875765,DEPOSIT,BTC,0.818071
